"id_fatura","id_processamento","id_cliente","fl_ativa","dt_vencimento","vl_minimo_pagamento","vl_fatura"
1709788,2393,30704,N,2023-02-25,184.58,858.96
1738273,2399,30704,N,2023-03-25,166.22,718.68
1837311,2420,30766,N,2023-07-10,152.95,718.80
1515604,2351,30667,N,2022-07-25,77.12,321.66
1515605,2351,30668,N,2022-07-25,0.00,0.00
1515606,2351,30669,N,2022-07-25,65.38,297.01
1515607,2351,30697,N,2022-07-25,0.00,0.00
1462131,2339,30667,N,2022-05-25,65.93,305.70
1205944,2273,30667,N,2021-06-25,0.00,0.00
1234166,2285,30667,N,2021-08-25,74.88,318.47
1358159,2315,30668,N,2022-01-25,84.27,397.40
1750365,2402,30675,N,2023-04-10,164.91,725.78
1837294,2420,30675,N,2023-07-10,425.67,852.89
1721786,2396,30675,N,2023-03-10,91.86,435.33
1609360,2372,30675,N,2022-11-10,202.55,823.82
1420761,2330,30675,N,2022-04-10,487.36,1054.35
1447044,2336,30675,N,2022-05-10,269.87,867.81
1268873,2294,30675,N,2021-10-10,87.30,320.56
1318382,2306,30675,N,2021-12-10,376.79,605.13
1152567,2264,30675,N,2021-05-10,0.00,0.00
1768820,2406,30678,N,2023-05-01,0.00,0.00
1098549,2250,30678,N,2021-03-01,0.00,0.00
1786974,2409,30679,N,2023-05-15,18.94,66.75
1454014,2337,30679,N,2022-05-15,77.34,362.73
1350337,2313,30679,N,2022-01-15,0.00,0.00
1350338,2313,30702,N,2022-01-15,0.00,0.00
1473381,2342,30687,N,2022-06-10,37.47,163.39
1473382,2342,30692,N,2022-06-10,0.00,0.00
1473383,2342,30695,N,2022-06-10,0.00,0.00
1473384,2342,30696,N,2022-06-10,0.00,0.00
1318385,2306,30687,N,2021-12-10,22.85,67.59
1318386,2306,30692,N,2021-12-10,0.00,0.00
1318387,2306,30695,N,2021-12-10,0.00,0.00
1318388,2306,30696,N,2021-12-10,0.00,0.00
1637239,2378,30692,N,2022-12-10,0.00,0.00
1637240,2378,30695,N,2022-12-10,0.00,0.00
1637241,2378,30696,N,2022-12-10,0.00,0.00
1086205,2246,30692,N,2021-02-10,0.00,0.00
1837300,2420,30695,N,2023-07-10,0.00,0.00
1808192,2414,30696,N,2023-06-10,0.00,0.00
1837301,2420,30696,N,2023-07-10,0.00,0.00
1091553,2246,30696,N,2021-02-10,0.00,0.00
1142377,2261,30697,N,2021-04-25,202.75,989.78
1845248,2421,30702,N,2023-07-15,0.00,0.00
1375788,2319,30702,N,2022-02-15,0.00,0.00
1113450,2253,30702,N,2021-03-15,166.28,463.29
1091516,2247,30702,N,2021-02-15,33.66,144.32
1767024,2405,30704,N,2023-04-25,165.96,805.86
1808202,2414,30766,N,2023-06-10,150.99,726.99
1721803,2396,30766,N,2023-03-10,151.22,732.16
1665234,2384,30766,N,2023-01-10,117.23,560.68
1693432,2390,30766,N,2023-02-10,169.90,734.51
1637251,2378,30766,N,2022-12-10,117.99,565.99
1609377,2372,30766,N,2022-11-10,128.44,575.88
1581750,2366,30766,N,2022-10-10,160.00,586.35
1554339,2360,30766,N,2022-09-10,25.00,55.77
1499971,2348,30766,N,2022-07-10,121.73,567.88
1447060,2336,30766,N,2022-05-10,132.36,592.71
1473394,2342,30766,N,2022-06-10,136.33,611.19
1369065,2318,30766,N,2022-02-10,117.99,565.99
1394849,2324,30766,N,2022-03-10,375.14,662.49
1293375,2300,30766,N,2021-11-10,95.06,451.35
1318398,2306,30766,N,2021-12-10,95.80,455.03
1268889,2294,30766,N,2021-10-10,95.99,455.99
1152377,2264,30766,N,2021-05-10,254.95,434.63
1220810,2282,30766,N,2021-08-10,95.99,455.99
1130151,2258,30766,N,2021-04-10,221.68,256.88
1108064,2252,30766,N,2021-03-10,21.98,85.95
1681469,2387,30704,N,2023-01-25,188.59,749.17
1570078,2363,30704,N,2022-09-25,203.11,353.11
1653359,2381,30704,N,2022-12-25,168.81,610.32
1542699,2357,30704,N,2022-08-25,61.19,281.98
1508255,2345,30704,N,2022-06-25,0.00,0.00
1597606,2369,30704,N,2022-10-25,77.23,322.24
1625410,2375,30704,N,2022-11-25,65.99,305.99
1515608,2351,30704,N,2022-07-25,0.00,0.00
1854320,2423,30705,N,2023-07-25,0.00,0.00
1883739,2429,30705,S,2023-08-25,0.00,0.00
1795977,2411,30705,N,2023-05-25,0.00,0.00
1825066,2417,30705,N,2023-06-25,0.00,0.00
1767025,2405,30705,N,2023-04-25,0.00,0.00
1709789,2393,30705,N,2023-02-25,0.00,0.00
1738274,2399,30705,N,2023-03-25,0.00,0.00
1681470,2387,30705,N,2023-01-25,0.00,0.00
1570079,2363,30705,N,2022-09-25,0.00,0.00
1653360,2381,30705,N,2022-12-25,0.00,0.00
1542700,2357,30705,N,2022-08-25,0.00,0.00
1597607,2369,30705,N,2022-10-25,0.00,0.00
1625411,2375,30705,N,2022-11-25,0.00,0.00
1435798,2333,30705,N,2022-04-25,0.00,0.00
1488581,2345,30705,N,2022-06-25,0.00,0.00
1515609,2351,30705,N,2022-07-25,0.00,0.00
1462135,2339,30705,N,2022-05-25,0.00,0.00
1383830,2321,30705,N,2022-02-25,0.00,0.00
1409648,2327,30705,N,2022-03-25,0.00,0.00
1358162,2315,30705,N,2022-01-25,0.00,0.00
1332757,2309,30705,N,2021-12-25,0.00,0.00
1282614,2297,30705,N,2021-10-25,0.00,0.00
1307482,2303,30705,N,2021-11-25,0.00,0.00
1210354,2279,30705,N,2021-07-25,0.00,0.00
1258287,2291,30705,N,2021-09-25,0.00,0.00
1164710,2267,30705,N,2021-05-25,0.00,0.00
1187249,2273,30705,N,2021-06-25,0.00,0.00
1234169,2285,30705,N,2021-08-25,0.00,0.00
1142378,2261,30705,N,2021-04-25,0.00,0.00
1098178,2249,30705,N,2021-02-25,0.00,0.00
1120158,2255,30705,N,2021-03-25,0.00,0.00
1837303,2420,30707,N,2023-07-10,654.91,1062.96
1866612,2426,30707,S,2023-08-10,921.29,1292.17
1779147,2408,30707,N,2023-05-10,615.99,1085.11
1808194,2414,30707,N,2023-06-10,320.46,871.71
1721795,2396,30707,N,2023-03-10,229.87,861.00
1750374,2402,30707,N,2023-04-10,203.75,897.91
1665226,2384,30707,N,2023-01-10,160.97,780.89
1693424,2390,30707,N,2023-02-10,529.95,949.59
1637243,2378,30707,N,2022-12-10,163.79,707.64
1609369,2372,30707,N,2022-11-10,149.23,628.28
1581742,2366,30707,N,2022-10-10,139.98,635.98
1527091,2354,30707,N,2022-08-10,94.93,410.71
1554331,2360,30707,N,2022-09-10,133.98,605.98
1447052,2336,30707,N,2022-05-10,92.95,400.82
1473386,2342,30707,N,2022-06-10,93.75,404.84
1369057,2318,30707,N,2022-02-10,81.96,385.85
1394841,2324,30707,N,2022-03-10,80.96,380.83
1293367,2300,30707,N,2021-11-10,65.97,305.88
1318390,2306,30707,N,2021-12-10,72.57,314.41
1343676,2312,30707,N,2022-01-10,107.27,337.83
1268881,2294,30707,N,2021-10-10,65.99,305.99
1244758,2288,30707,N,2021-09-10,74.78,317.98
1197423,2276,30707,N,2021-07-10,74.02,314.16
1130143,2258,30707,N,2021-04-10,0.00,0.00
1174743,2270,30707,N,2021-06-10,110.55,212.87
1120582,2252,30707,N,2021-03-10,0.00,0.00
1845249,2421,30709,N,2023-07-15,177.04,317.59
1874641,2427,30709,S,2023-08-15,281.29,354.04
1786976,2409,30709,N,2023-05-15,301.85,400.31
1816106,2415,30709,N,2023-06-15,286.96,476.35
1758149,2403,30709,N,2023-04-15,331.70,503.92
1701065,2391,30709,N,2023-02-15,162.72,464.79
1672807,2385,30709,N,2023-01-15,457.14,716.56
1616865,2373,30709,N,2022-11-15,388.44,889.31
1561635,2361,30709,N,2022-09-15,212.03,735.47
1644758,2379,30709,N,2022-12-15,240.09,592.50
1589132,2367,30709,N,2022-10-15,163.02,355.13
1454016,2337,30709,N,2022-05-15,137.03,517.89
1534337,2355,30709,N,2022-08-15,240.32,700.45
1375789,2319,30709,N,2022-02-15,136.92,660.63
1480366,2343,30709,N,2022-06-15,121.18,548.14
1427619,2331,30709,N,2022-04-15,250.15,595.51
1401614,2325,30709,N,2022-03-15,148.32,664.80
1350339,2313,30709,N,2022-01-15,68.39,317.97
1324933,2307,30709,N,2021-12-15,112.54,538.73
1226855,2283,30709,N,2021-08-15,107.86,515.35
1203178,2277,30709,N,2021-07-15,118.88,570.45
1157903,2265,30709,N,2021-05-15,101.19,481.99
1113451,2253,30709,N,2021-03-15,56.85,260.27
1135604,2259,30709,N,2021-04-15,77.09,361.48
1091517,2247,30709,N,2021-02-15,41.31,182.60
1837304,2420,30711,N,2023-07-10,3.20,3.20
1866613,2426,30711,S,2023-08-10,3.20,3.20
1779148,2408,30711,N,2023-05-10,3.20,3.20
1808195,2414,30711,N,2023-06-10,3.20,3.20
1721796,2396,30711,N,2023-03-10,3.20,3.20
1750375,2402,30711,N,2023-04-10,3.20,3.20
1665227,2384,30711,N,2023-01-10,3.20,3.20
1693425,2390,30711,N,2023-02-10,3.20,3.20
1637244,2378,30711,N,2022-12-10,3.20,3.20
1609370,2372,30711,N,2022-11-10,3.20,3.20
1554332,2360,30711,N,2022-09-10,3.20,3.20
1581743,2366,30711,N,2022-10-10,3.20,3.20
1527092,2354,30711,N,2022-08-10,3.20,3.20
1499964,2348,30711,N,2022-07-10,3.20,3.20
1447053,2336,30711,N,2022-05-10,3.20,3.20
1473387,2342,30711,N,2022-06-10,3.20,3.20
1369058,2318,30711,N,2022-02-10,3.14,3.20
1394842,2324,30711,N,2022-03-10,3.17,3.20
1293368,2300,30711,N,2021-11-10,2.65,3.20
1318391,2306,30711,N,2021-12-10,2.93,3.20
1343677,2312,30711,N,2022-01-10,3.07,3.20
1268882,2294,30711,N,2021-10-10,2.10,3.20
1152370,2264,30711,N,2021-05-10,26.78,109.93
1197424,2276,30711,N,2021-07-10,0.00,0.00
1220803,2282,30711,N,2021-08-10,17.72,64.63
1076374,2240,30711,N,2021-01-10,0.00,0.00
1108057,2252,30711,N,2021-03-10,28.78,119.94
1086140,2246,30711,N,2021-02-10,28.45,118.30
1837305,2420,30714,N,2023-07-10,0.00,0.00
1866614,2426,30714,S,2023-08-10,0.00,0.00
1779149,2408,30714,N,2023-05-10,0.00,0.00
1808196,2414,30714,N,2023-06-10,0.00,0.00
1721797,2396,30714,N,2023-03-10,0.00,0.00
1750376,2402,30714,N,2023-04-10,0.00,0.00
1665228,2384,30714,N,2023-01-10,0.00,0.00
1693426,2390,30714,N,2023-02-10,0.00,0.00
1637245,2378,30714,N,2022-12-10,0.00,0.00
1609371,2372,30714,N,2022-11-10,0.00,0.00
1581744,2366,30714,N,2022-10-10,0.00,0.00
1527093,2354,30714,N,2022-08-10,0.00,0.00
1554333,2360,30714,N,2022-09-10,0.00,0.00
1499965,2348,30714,N,2022-07-10,111.59,533.99
1447054,2336,30714,N,2022-05-10,106.52,508.63
1473388,2342,30714,N,2022-06-10,0.00,0.00
1369059,2318,30714,N,2022-02-10,61.76,284.86
1394843,2324,30714,N,2022-03-10,111.58,533.96
1293369,2300,30714,N,2021-11-10,86.93,410.71
1318392,2306,30714,N,2021-12-10,305.32,604.47
1343678,2312,30714,N,2022-01-10,0.00,0.00
1244760,2288,30714,N,2021-09-10,110.82,530.16
1268883,2294,30714,N,2021-10-10,360.96,634.21
1152371,2264,30714,N,2021-05-10,0.00,0.00
1220804,2282,30714,N,2021-08-10,36.26,157.35
1130145,2258,30714,N,2021-04-10,108.72,519.65
1174745,2270,30714,N,2021-06-10,86.00,406.05
1108058,2252,30714,N,2021-03-10,0.00,0.00
1076375,2240,30714,N,2021-01-10,0.00,0.00
1086141,2246,30714,N,2021-02-10,111.59,533.99
1845250,2421,30715,N,2023-07-15,0.00,0.00
1874642,2427,30715,S,2023-08-15,0.00,0.00
1786977,2409,30715,N,2023-05-15,0.00,0.00
1816107,2415,30715,N,2023-06-15,0.00,0.00
1758150,2403,30715,N,2023-04-15,0.00,0.00
1701066,2391,30715,N,2023-02-15,0.00,0.00
1672808,2385,30715,N,2023-01-15,0.00,0.00
1616866,2373,30715,N,2022-11-15,0.00,0.00
1644759,2379,30715,N,2022-12-15,0.00,0.00
1589133,2367,30715,N,2022-10-15,0.00,0.00
1454017,2337,30715,N,2022-05-15,0.00,0.00
1561636,2361,30715,N,2022-09-15,0.00,0.00
1507163,2349,30715,N,2022-07-15,0.00,0.00
1534338,2355,30715,N,2022-08-15,0.00,0.00
1350340,2313,30715,N,2022-01-15,0.00,0.00
1375790,2319,30715,N,2022-02-15,0.00,0.00
1480367,2343,30715,N,2022-06-15,0.00,0.00
1427620,2331,30715,N,2022-04-15,0.00,0.00
1401615,2325,30715,N,2022-03-15,0.00,0.00
1324934,2307,30715,N,2021-12-15,0.00,0.00
1275063,2295,30715,N,2021-10-15,0.00,0.00
1226856,2283,30715,N,2021-08-15,0.00,0.00
1203179,2277,30715,N,2021-07-15,0.00,0.00
1180334,2271,30715,N,2021-06-15,559.04,615.79
1157904,2265,30715,N,2021-05-15,355.60,375.94
1113452,2253,30715,N,2021-03-15,95.99,455.99
1135605,2259,30715,N,2021-04-15,169.57,169.57
1091518,2247,30715,N,2021-02-15,30.90,130.55
1845251,2421,30718,N,2023-07-15,0.00,0.00
1874643,2427,30718,S,2023-08-15,0.00,0.00
1786978,2409,30718,N,2023-05-15,0.00,0.00
1816108,2415,30718,N,2023-06-15,0.00,0.00
1758151,2403,30718,N,2023-04-15,0.00,0.00
1701067,2391,30718,N,2023-02-15,0.00,0.00
1672809,2385,30718,N,2023-01-15,0.00,0.00
1644760,2379,30718,N,2022-12-15,0.00,0.00
1589134,2367,30718,N,2022-10-15,283.82,498.94
1616867,2373,30718,N,2022-11-15,426.58,604.22
1454018,2337,30718,N,2022-05-15,241.59,473.10
1561637,2361,30718,N,2022-09-15,85.97,405.88
1507164,2349,30718,N,2022-07-15,59.07,269.00
1534339,2355,30718,N,2022-08-15,33.70,123.05
1350341,2313,30718,N,2022-01-15,85.65,404.28
1375791,2319,30718,N,2022-02-15,85.99,405.97
1480368,2343,30718,N,2022-06-15,13.77,32.87
1427621,2331,30718,N,2022-04-15,68.15,316.81
1324935,2307,30718,N,2021-12-15,280.17,488.76
1226857,2283,30718,N,2021-08-15,83.22,392.08
1203180,2277,30718,N,2021-07-15,117.11,419.36
1180335,2271,30718,N,2021-06-15,83.76,394.82
1113453,2253,30718,N,2021-03-15,85.82,405.14
1157905,2265,30718,N,2021-05-15,83.62,394.15
1091519,2247,30718,N,2021-02-15,85.95,405.79
1854321,2423,30724,N,2023-07-25,5.99,8.68
1883740,2429,30724,S,2023-08-25,56.39,254.01
1795978,2411,30724,N,2023-05-25,77.68,360.46
1825067,2417,30724,N,2023-06-25,58.75,265.79
1767026,2405,30724,N,2023-04-25,59.84,275.22
1709790,2393,30724,N,2023-02-25,47.51,208.47
1738275,2399,30724,N,2023-03-25,62.39,288.01
1653361,2381,30724,N,2022-12-25,10.82,30.12
1681471,2387,30724,N,2023-01-25,0.87,1.96
1570080,2363,30724,N,2022-09-25,44.12,196.65
1542701,2357,30724,N,2022-08-25,0.00,0.00
1597608,2369,30724,N,2022-10-25,0.00,0.00
1625412,2375,30724,N,2022-11-25,0.00,0.00
1435799,2333,30724,N,2022-04-25,13.57,43.90
1515610,2351,30724,N,2022-07-25,16.74,59.72
1462136,2339,30724,N,2022-05-25,18.27,67.40
1488582,2345,30724,N,2022-06-25,44.74,199.74
1409649,2327,30724,N,2022-03-25,12.39,38.00
1358163,2315,30724,N,2022-01-25,0.00,0.00
1332758,2309,30724,N,2021-12-25,11.86,35.36
1282615,2297,30724,N,2021-10-25,0.00,0.00
1307483,2303,30724,N,2021-11-25,16.85,60.28
1210355,2279,30724,N,2021-07-25,0.00,0.00
1258288,2291,30724,N,2021-09-25,0.00,0.00
1164711,2267,30724,N,2021-05-25,9.06,21.32
1187250,2273,30724,N,2021-06-25,79.85,375.28
1234170,2285,30724,N,2021-08-25,0.00,0.00
1142379,2261,30724,N,2021-04-25,92.58,438.92
1098209,2249,30724,N,2021-02-25,0.00,0.00
1120159,2255,30724,N,2021-03-25,15.25,52.28
1837307,2420,30726,N,2023-07-10,0.00,0.00
1866616,2426,30726,S,2023-08-10,0.00,0.00
1808198,2414,30726,N,2023-06-10,0.00,0.00
1721799,2396,30726,N,2023-03-10,0.00,0.00
1665230,2384,30726,N,2023-01-10,0.00,0.00
1693428,2390,30726,N,2023-02-10,0.00,0.00
1637247,2378,30726,N,2022-12-10,0.00,0.00
1609373,2372,30726,N,2022-11-10,0.00,0.00
1581746,2366,30726,N,2022-10-10,0.00,0.00
1527095,2354,30726,N,2022-08-10,0.00,0.00
1554335,2360,30726,N,2022-09-10,0.00,0.00
1499967,2348,30726,N,2022-07-10,0.00,0.00
1473390,2342,30726,N,2022-06-10,0.00,0.00
1447056,2336,30726,N,2022-05-10,0.00,0.00
1394845,2324,30726,N,2022-03-10,0.00,0.00
1293371,2300,30726,N,2021-11-10,0.00,0.00
1318394,2306,30726,N,2021-12-10,0.00,0.00
1343680,2312,30726,N,2022-01-10,0.00,0.00
1268885,2294,30726,N,2021-10-10,0.00,0.00
1244762,2288,30726,N,2021-09-10,0.00,0.00
1152373,2264,30726,N,2021-05-10,557.61,780.78
1220806,2282,30726,N,2021-08-10,0.00,0.00
1130147,2258,30726,N,2021-04-10,378.27,665.10
1174747,2270,30726,N,2021-06-10,0.00,0.00
1108060,2252,30726,N,2021-03-10,117.93,554.24
1086143,2246,30726,N,2021-02-10,33.35,142.78
1077655,2240,30726,N,2021-01-10,0.00,0.00
1837308,2420,30731,N,2023-07-10,0.00,0.00
1866617,2426,30731,S,2023-08-10,0.00,0.00
1808199,2414,30731,N,2023-06-10,0.00,0.00
1721800,2396,30731,N,2023-03-10,0.00,0.00
1750379,2402,30731,N,2023-04-10,0.00,0.00
1665231,2384,30731,N,2023-01-10,0.00,0.00
1693429,2390,30731,N,2023-02-10,0.00,0.00
1637248,2378,30731,N,2022-12-10,0.00,0.00
1609374,2372,30731,N,2022-11-10,0.00,0.00
1581747,2366,30731,N,2022-10-10,0.00,0.00
1527096,2354,30731,N,2022-08-10,0.00,0.00
1554336,2360,30731,N,2022-09-10,0.00,0.00
1499968,2348,30731,N,2022-07-10,0.00,0.00
1447057,2336,30731,N,2022-05-10,107.17,511.89
1473391,2342,30731,N,2022-06-10,159.95,775.77
1394846,2324,30731,N,2022-03-10,112.66,539.34
1293372,2300,30731,N,2021-11-10,151.92,735.64
1268886,2294,30731,N,2021-10-10,76.90,360.52
1318395,2306,30731,N,2021-12-10,108.46,518.33
1343681,2312,30731,N,2022-01-10,105.48,503.45
1244763,2288,30731,N,2021-09-10,146.51,708.57
1152374,2264,30731,N,2021-05-10,184.14,768.10
1220807,2282,30731,N,2021-08-10,126.90,610.54
1130148,2258,30731,N,2021-04-10,155.94,755.73
1174748,2270,30731,N,2021-06-10,156.12,756.62
1108061,2252,30731,N,2021-03-10,125.83,605.18
1086144,2246,30731,N,2021-02-10,18.46,68.34
1854322,2423,30738,N,2023-07-25,0.00,0.00
1883741,2429,30738,S,2023-08-25,0.00,0.00
1795979,2411,30738,N,2023-05-25,0.00,0.00
1825068,2417,30738,N,2023-06-25,0.00,0.00
1738276,2399,30738,N,2023-03-25,0.00,0.00
1767027,2405,30738,N,2023-04-25,0.00,0.00
1709791,2393,30738,N,2023-02-25,0.00,0.00
1681472,2387,30738,N,2023-01-25,0.00,0.00
1570081,2363,30738,N,2022-09-25,0.00,0.00
1625413,2375,30738,N,2022-11-25,0.00,0.00
1653362,2381,30738,N,2022-12-25,0.00,0.00
1542702,2357,30738,N,2022-08-25,0.00,0.00
1597609,2369,30738,N,2022-10-25,0.00,0.00
1435800,2333,30738,N,2022-04-25,0.00,0.00
1515611,2351,30738,N,2022-07-25,0.00,0.00
1462137,2339,30738,N,2022-05-25,0.00,0.00
1488583,2345,30738,N,2022-06-25,0.00,0.00
1383832,2321,30738,N,2022-02-25,0.00,0.00
1409650,2327,30738,N,2022-03-25,0.00,0.00
1358164,2315,30738,N,2022-01-25,0.00,0.00
1332759,2309,30738,N,2021-12-25,0.00,0.00
1282616,2297,30738,N,2021-10-25,0.00,0.00
1307484,2303,30738,N,2021-11-25,0.00,0.00
1210356,2279,30738,N,2021-07-25,0.00,0.00
1258289,2291,30738,N,2021-09-25,0.00,0.00
1164712,2267,30738,N,2021-05-25,0.00,0.00
1187251,2273,30738,N,2021-06-25,0.00,0.00
1142380,2261,30738,N,2021-04-25,301.81,417.64
1086176,2243,30738,N,2021-01-25,0.00,0.00
1098179,2249,30738,N,2021-02-25,62.49,288.47
1120160,2255,30738,N,2021-03-25,203.30,348.58
1837309,2420,30745,N,2023-07-10,0.00,0.00
1866618,2426,30745,S,2023-08-10,0.00,0.00
1808200,2414,30745,N,2023-06-10,0.00,0.00
1721801,2396,30745,N,2023-03-10,0.00,0.00
1750380,2402,30745,N,2023-04-10,0.00,0.00
1665232,2384,30745,N,2023-01-10,0.00,0.00
1693430,2390,30745,N,2023-02-10,0.00,0.00
1637249,2378,30745,N,2022-12-10,0.00,0.00
1609375,2372,30745,N,2022-11-10,0.00,0.00
1581748,2366,30745,N,2022-10-10,0.00,0.00
1554337,2360,30745,N,2022-09-10,0.00,0.00
1473392,2342,30745,N,2022-06-10,0.00,0.00
1447058,2336,30745,N,2022-05-10,500.03,653.83
1394847,2324,30745,N,2022-03-10,256.18,449.54
1293373,2300,30745,N,2021-11-10,0.00,0.00
1318396,2306,30745,N,2021-12-10,0.00,0.00
1343682,2312,30745,N,2022-01-10,34.83,150.17
1268887,2294,30745,N,2021-10-10,0.00,0.00
1244764,2288,30745,N,2021-09-10,0.00,0.00
1152375,2264,30745,N,2021-05-10,0.00,0.00
1220808,2282,30745,N,2021-08-10,0.00,0.00
1130149,2258,30745,N,2021-04-10,0.00,0.00
1108062,2252,30745,N,2021-03-10,0.00,0.00
1086145,2246,30745,N,2021-02-10,0.00,0.00
1845254,2421,30751,N,2023-07-15,62.47,284.37
1874646,2427,30751,S,2023-08-15,88.20,413.03
1786981,2409,30751,N,2023-05-15,117.71,498.60
1816111,2415,30751,N,2023-06-15,353.86,622.57
1758154,2403,30751,N,2023-04-15,93.06,441.34
1701070,2391,30751,N,2023-02-15,200.31,539.80
1644763,2379,30751,N,2022-12-15,86.79,327.80
1589137,2367,30751,N,2022-10-15,76.88,330.98
1454021,2337,30751,N,2022-05-15,75.67,160.75
1561640,2361,30751,N,2022-09-15,78.41,368.11
1507167,2349,30751,N,2022-07-15,102.72,489.63
1534342,2355,30751,N,2022-08-15,80.49,339.33
1350344,2313,30751,N,2022-01-15,160.48,547.01
1401619,2325,30751,N,2022-03-15,38.96,170.82
1427624,2331,30751,N,2022-04-15,108.02,502.45
1375794,2319,30751,N,2022-02-15,83.69,394.50
1324938,2307,30751,N,2021-12-15,105.99,505.99
1275067,2295,30751,N,2021-10-15,37.54,129.00
1250879,2289,30751,N,2021-09-15,99.86,442.63
1226860,2283,30751,N,2021-08-15,86.63,409.20
1203183,2277,30751,N,2021-07-15,96.05,456.31
1180338,2271,30751,N,2021-06-15,72.27,337.38
1113456,2253,30751,N,2021-03-15,95.43,453.20
1135609,2259,30751,N,2021-04-15,79.82,375.16
1091521,2247,30751,N,2021-02-15,50.77,229.90
1886903,2431,30753,S,2023-09-05,103.82,491.12
1857400,2425,30753,N,2023-08-05,83.57,389.91
1770001,2407,30753,N,2023-05-05,98.10,462.56
1799026,2413,30753,N,2023-06-05,89.69,420.50
1741216,2401,30753,N,2023-04-05,212.09,586.00
1712674,2395,30753,N,2023-03-05,193.51,493.11
1828112,2419,30753,N,2023-07-05,117.23,558.17
1684311,2389,30753,N,2023-02-05,79.46,337.51
1600313,2371,30753,N,2022-11-05,85.99,405.99
1656123,2383,30753,N,2023-01-05,94.39,448.01
1545234,2359,30753,N,2022-09-05,110.78,403.60
1490987,2347,30753,N,2022-07-05,85.27,402.40
1518102,2353,30753,N,2022-08-05,37.59,37.59
1572688,2365,30753,N,2022-10-05,96.42,452.75
1628123,2377,30753,N,2022-12-05,83.41,393.09
1464471,2341,30753,N,2022-06-05,85.24,402.23
1438114,2335,30753,N,2022-05-05,92.52,438.66
1386011,2323,30753,N,2022-03-05,91.12,431.62
1360256,2317,30753,N,2022-02-05,95.95,455.79
1411883,2329,30753,N,2022-04-05,208.20,506.27
1284593,2299,30753,N,2021-11-05,63.17,291.91
1334891,2311,30753,N,2022-01-05,95.99,455.99
1309582,2305,30753,N,2021-12-05,73.19,341.99
1188792,2275,30753,N,2021-07-05,62.42,288.13
1260091,2293,30753,N,2021-10-05,59.68,274.45
1212067,2281,30753,N,2021-08-05,62.63,289.19
1099529,2251,30753,N,2021-03-05,65.99,305.99
1143814,2263,30753,N,2021-05-05,65.99,305.99
1086177,2245,30753,N,2021-02-05,0.00,0.00
1121579,2257,30753,N,2021-04-05,58.22,267.13
1854324,2423,30754,N,2023-07-25,0.00,0.00
1883743,2429,30754,S,2023-08-25,0.00,0.00
1825070,2417,30754,N,2023-06-25,0.00,0.00
1767029,2405,30754,N,2023-04-25,0.00,0.00
1709793,2393,30754,N,2023-02-25,0.00,0.00
1738278,2399,30754,N,2023-03-25,0.00,0.00
1681474,2387,30754,N,2023-01-25,0.00,0.00
1570083,2363,30754,N,2022-09-25,0.00,0.00
1653364,2381,30754,N,2022-12-25,0.00,0.00
1542704,2357,30754,N,2022-08-25,0.00,0.00
1625415,2375,30754,N,2022-11-25,0.00,0.00
1435802,2333,30754,N,2022-04-25,0.00,0.00
1409652,2327,30754,N,2022-03-25,0.00,0.00
1515613,2351,30754,N,2022-07-25,0.00,0.00
1462139,2339,30754,N,2022-05-25,0.00,0.00
1488585,2345,30754,N,2022-06-25,0.00,0.00
1358166,2315,30754,N,2022-01-25,0.00,0.00
1332761,2309,30754,N,2021-12-25,0.00,0.00
1282618,2297,30754,N,2021-10-25,0.00,0.00
1307486,2303,30754,N,2021-11-25,0.00,0.00
1210358,2279,30754,N,2021-07-25,0.00,0.00
1258291,2291,30754,N,2021-09-25,0.00,0.00
1164714,2267,30754,N,2021-05-25,0.00,0.00
1187253,2273,30754,N,2021-06-25,0.00,0.00
1142382,2261,30754,N,2021-04-25,418.26,583.47
1098181,2249,30754,N,2021-02-25,87.19,412.01
1120162,2255,30754,N,2021-03-25,283.35,491.87
1854325,2423,30756,N,2023-07-25,77.62,358.66
1883744,2429,30756,S,2023-08-25,145.28,156.18
1767030,2405,30756,N,2023-04-25,84.32,371.68
1681475,2387,30756,N,2023-01-25,85.25,373.22
1709794,2393,30756,N,2023-02-25,17.11,32.33
1738279,2399,30756,N,2023-03-25,70.15,324.77
1825071,2417,30756,N,2023-06-25,16.41,25.60
1570084,2363,30756,N,2022-09-25,75.99,355.99
1653365,2381,30756,N,2022-12-25,80.81,367.00
1542705,2357,30756,N,2022-08-25,85.00,371.76
1625416,2375,30756,N,2022-11-25,44.83,170.91
1435803,2333,30756,N,2022-04-25,107.31,411.17
1515614,2351,30756,N,2022-07-25,85.13,373.19
1462140,2339,30756,N,2022-05-25,87.33,380.37
1488586,2345,30756,N,2022-06-25,75.99,355.99
1383835,2321,30756,N,2022-02-25,84.34,368.76
1409653,2327,30756,N,2022-03-25,85.80,376.12
1358167,2315,30756,N,2022-01-25,83.48,368.57
1282619,2297,30756,N,2021-10-25,55.53,192.36
1307487,2303,30756,N,2021-11-25,80.56,364.05
1258292,2291,30756,N,2021-09-25,85.47,374.35
1164715,2267,30756,N,2021-05-25,42.21,157.90
1187254,2273,30756,N,2021-06-25,132.15,250.39
1210359,2279,30756,N,2021-07-25,75.99,355.99
1142383,2261,30756,N,2021-04-25,84.96,372.24
1098182,2249,30756,N,2021-02-25,71.44,333.23
