"id_bloqueio_cliente","id_cliente","id_tipo_bloqueio_cliente","dt_bloqueio","dt_desbloqueio","fl_liberado","dt_vencimento_fatura"
53099,31173,2,2021-09-04,2021-09-18,S,2021-08-25
50277,31173,2,2021-05-05,2021-06-10,S,2021-04-25
79054,31173,2,2023-05-28,2023-07-11,S,2023-05-25
76000,31173,2,2023-03-28,2023-04-27,S,2023-03-25
73139,31173,2,2023-01-28,2023-02-16,S,2023-01-25
71563,31173,2,2022-12-28,2022-12-30,S,2022-12-25
68700,31173,2,2022-10-28,2022-11-16,S,2022-10-25
66979,31173,2,2022-09-28,2022-09-30,S,2022-09-25
70565,31174,2,2022-12-13,2022-12-23,S,2022-12-10
66231,31174,2,2022-09-13,2022-09-22,S,2022-09-10
77942,31178,2,2023-05-13,2023-07-13,S,2023-05-10
81062,31178,3,2023-07-13,,N,
73620,31178,2,2023-02-13,2023-02-15,S,2023-02-10
72047,31178,2,2023-01-13,2023-01-17,S,2023-01-10
58248,31181,9,2022-03-20,2022-05-13,S,2022-03-10
56488,31181,2,2022-01-20,2022-02-16,S,2022-01-10
60888,31181,3,2022-05-13,2023-01-31,S,
55487,31181,2,2021-11-20,2021-12-11,S,2021-11-10
54924,31181,2,2021-11-20,2021-12-11,S,2021-11-10
73330,31181,5,2023-01-31,,N,
53428,31187,3,2021-09-20,,N,
52015,31187,9,2021-07-20,2021-09-20,S,2021-07-10
51306,31187,2,2021-06-20,2021-06-22,S,2021-06-10
50278,31191,9,2021-05-05,2021-07-05,S,2021-04-25
51824,31191,3,2021-07-05,,N,
80273,31194,2,2023-06-28,2023-07-25,S,2023-06-25
77441,31194,2,2023-04-28,2023-05-29,S,2023-04-25
76001,31194,2,2023-03-28,2023-03-31,S,2023-03-25
73140,31194,2,2023-01-28,2023-02-04,S,2023-01-25
60316,31195,2,2022-04-28,2022-05-06,S,2022-04-25
65775,31195,2,2022-08-28,2022-09-11,S,2022-08-25
64373,31195,2,2022-07-28,2022-08-07,S,2022-07-25
61475,31195,2,2022-05-28,2022-06-24,S,2022-05-25
57875,31195,2,2022-03-07,2022-03-09,S,2022-02-25
77442,31195,2,2023-04-28,2023-05-16,S,2023-04-25
81528,31195,2,2023-07-28,2023-08-10,S,2023-07-25
74467,31195,2,2023-02-28,2023-03-27,S,2023-02-25
71564,31195,2,2022-12-28,2022-12-29,S,2022-12-25
69916,31195,2,2022-11-28,2022-12-03,S,2022-11-25
68795,31199,2,2022-11-04,2022-11-09,S,2022-11-01
61753,31199,2,2022-06-04,2022-07-14,S,2022-06-01
50479,31200,2,2021-05-15,2021-05-24,S,2021-05-05
60802,31204,2,2022-05-13,2022-05-20,S,2022-05-10
62015,31204,2,2022-06-13,2022-06-27,S,2022-06-10
58566,31206,2,2022-03-30,2022-05-16,S,2022-03-20
74261,31206,2,2023-02-23,2023-03-15,S,2023-02-20
66855,31206,2,2022-09-23,2022-10-02,S,2022-09-20
65437,31206,2,2022-08-23,2022-08-24,S,2022-08-20
69856,31206,2,2022-11-23,2023-01-20,S,2022-11-20
53549,31207,2,2021-09-25,2021-10-14,S,2021-09-15
52133,31207,2,2021-07-25,2021-07-29,S,2021-07-15
74262,31211,2,2023-02-23,2023-03-02,S,2023-02-20
66856,31211,2,2022-09-23,2022-11-22,S,2022-09-20
72810,31211,2,2023-01-23,2023-01-31,S,2023-01-20
64009,31211,2,2022-07-23,2022-07-28,S,2022-07-20
65438,31211,2,2022-08-23,2022-08-31,S,2022-08-20
56112,31219,9,2022-01-04,2022-03-07,S,2021-12-25
57977,31219,3,2022-03-07,,N,
57733,31222,2,2022-03-02,2022-03-05,S,2022-02-20
51662,31222,2,2021-06-30,2021-07-22,S,2021-06-20
79551,31222,2,2023-06-13,2023-06-28,S,2023-06-10
67761,31222,2,2022-10-13,2022-10-14,S,2022-10-10
64374,31223,2,2022-07-28,2022-09-26,S,2022-07-25
76002,31223,2,2023-03-28,2023-05-28,S,2023-03-25
79131,31223,3,2023-05-28,,N,
62845,31223,2,2022-06-28,2022-07-06,S,2022-06-25
57734,31224,2,2022-03-02,2022-03-10,S,2022-02-20
62764,31224,3,2022-06-23,2022-07-08,S,
59812,31224,9,2022-04-23,2022-06-23,S,2022-04-20
63177,31224,5,2022-07-08,,N,
61689,31225,3,2022-05-28,,N,
58709,31225,9,2022-04-04,2022-05-28,S,2022-03-25
50279,31234,9,2021-05-05,2021-07-05,S,2021-04-25
51825,31234,3,2021-07-05,,N,
50280,31236,9,2021-05-05,2021-07-05,S,2021-04-25
51827,31236,3,2021-07-05,2022-10-18,S,
67967,31236,5,2022-10-18,,N,
54925,31237,2,2021-11-20,2021-11-26,S,2021-11-10
72048,31237,2,2023-01-13,2023-02-02,S,2023-01-10
65776,31238,2,2022-08-28,2022-09-05,S,2022-08-25
61476,31238,2,2022-05-28,2022-06-06,S,2022-05-25
56113,31238,2,2022-01-04,2022-01-07,S,2021-12-25
57876,31238,2,2022-03-07,2022-04-25,S,2022-02-25
53100,31238,2,2021-09-04,2021-09-06,S,2021-08-25
76003,31238,2,2023-03-28,2023-03-29,S,2023-03-25
61768,31238,2,2022-05-28,2022-06-06,S,2022-05-25
62846,31238,2,2022-06-28,2022-06-30,S,2022-06-25
57147,31239,3,2022-02-04,2022-06-17,S,
54515,31239,2,2021-11-04,2021-11-06,S,2021-10-25
55378,31239,9,2021-12-05,2022-02-04,S,2021-11-25
62302,31239,5,2022-06-17,,N,
73621,31246,2,2023-02-13,2023-02-16,S,2023-02-10
55901,31248,2,2021-12-25,2022-01-21,S,2021-12-15
59435,31248,2,2022-04-18,2022-04-28,S,2022-04-15
61189,31248,2,2022-05-18,2022-06-11,S,2022-05-15
54297,31248,2,2021-10-25,2021-11-11,S,2021-10-15
75667,31248,3,2023-03-18,,N,
71050,31248,2,2022-12-18,2022-12-28,S,2022-12-15
72604,31248,2,2023-01-18,2023-03-18,S,2023-01-15
69398,31248,2,2022-11-18,2022-11-30,S,2022-11-15
63795,31248,2,2022-07-18,2022-09-10,S,2022-07-15
50281,31252,9,2021-05-05,2021-07-05,S,2021-04-25
51828,31252,3,2021-07-05,,N,
61233,31254,5,2022-05-21,,N,
52455,31254,3,2021-08-04,2022-05-21,S,
51083,31254,9,2021-06-04,2021-08-04,S,2021-05-25
53168,31256,3,2021-09-11,,N,
51840,31256,9,2021-07-11,2021-09-11,S,2021-07-01
60317,31257,2,2022-04-28,2022-05-03,S,2022-04-25
64382,31257,2,2022-07-28,2022-08-02,S,2022-07-25
61477,31257,2,2022-05-28,2022-06-06,S,2022-05-25
79168,31257,2,2023-05-28,2023-06-01,S,2023-05-25
80274,31257,2,2023-06-28,2023-07-03,S,2023-06-25
77443,31257,2,2023-04-28,2023-05-03,S,2023-04-25
79055,31257,2,2023-05-28,2023-06-01,S,2023-05-25
76004,31257,2,2023-03-28,2023-04-03,S,2023-03-25
81529,31257,2,2023-07-28,2023-08-07,S,2023-07-25
74468,31257,2,2023-02-28,2023-03-03,S,2023-02-25
73141,31257,2,2023-01-28,2023-02-02,S,2023-01-25
69917,31257,2,2022-11-28,2023-01-03,S,2022-11-25
68701,31257,2,2022-10-28,2022-11-04,S,2022-10-25
66980,31257,2,2022-09-28,2022-10-03,S,2022-09-25
56990,31263,2,2022-02-04,2022-02-17,S,2022-01-25
64383,31263,2,2022-07-28,2022-08-05,S,2022-07-25
53807,31263,2,2021-10-05,2021-10-27,S,2021-09-25
58710,31263,2,2022-04-04,2022-04-29,S,2022-03-25
52380,31263,2,2021-08-04,2021-08-13,S,2021-07-25
80275,31263,2,2023-06-28,2023-07-25,S,2023-06-25
79056,31263,2,2023-05-28,2023-06-07,S,2023-05-25
73160,31263,2,2023-01-28,2023-02-13,S,2023-01-25
62847,31263,2,2022-06-28,2022-07-08,S,2022-06-25
68702,31263,2,2022-10-28,2022-11-19,S,2022-10-25
66981,31263,2,2022-09-28,2022-10-07,S,2022-09-25
69694,31263,2,2022-10-28,2022-11-21,S,2022-10-25
74263,31265,2,2023-02-23,2023-03-01,S,2023-02-20
75838,31265,2,2023-03-23,2023-04-01,S,2023-03-20
68269,31265,2,2022-10-23,2022-10-28,S,2022-10-20
72811,31265,2,2023-01-23,2023-01-25,S,2023-01-20
69857,31265,2,2022-11-23,2022-11-30,S,2022-11-20
74769,31266,2,2023-03-04,2023-03-11,S,2023-03-01
71838,31266,2,2023-01-04,2023-01-07,S,2023-01-01
82387,31267,3,2023-08-13,,N,
79572,31267,2,2023-06-13,2023-08-13,S,2023-06-10
73622,31267,2,2023-02-13,2023-03-03,S,2023-02-10
76446,31267,2,2023-04-13,2023-05-16,S,2023-04-10
80877,31269,2,2023-07-13,,N,2023-07-10
76479,31269,2,2023-04-13,2023-05-12,S,2023-04-10
69138,31269,2,2022-11-13,2022-12-10,S,2022-11-10
62480,31271,2,2022-06-18,2022-06-26,S,2022-06-15
59436,31271,2,2022-04-18,2022-05-03,S,2022-04-15
79777,31271,2,2023-06-18,2023-08-18,S,2023-06-15
77125,31271,2,2023-04-18,2023-04-19,S,2023-04-15
82657,31271,3,2023-08-18,,N,
74174,31271,2,2023-02-18,2023-02-20,S,2023-02-15
75536,31271,2,2023-03-18,2023-03-21,S,2023-03-15
69399,31271,2,2022-11-18,2022-12-20,S,2022-11-15
63796,31271,2,2022-07-18,2022-08-20,S,2022-07-15
68137,31271,2,2022-10-18,2022-10-20,S,2022-10-15
53226,31272,2,2021-09-20,2021-09-22,S,2021-09-10
54083,31272,2,2021-10-20,2021-10-27,S,2021-10-10
73941,31272,3,2023-02-13,,N,
70566,31272,2,2022-12-13,2023-02-13,S,2022-12-10
69139,31272,2,2022-11-13,2022-11-18,S,2022-11-10
60803,31274,2,2022-05-13,2022-05-17,S,2022-05-10
82271,31274,2,2023-08-13,,N,2023-08-10
79573,31274,2,2023-06-13,2023-06-15,S,2023-06-10
77943,31274,2,2023-05-13,2023-05-17,S,2023-05-10
80878,31274,2,2023-07-13,2023-07-22,S,2023-07-10
66232,31274,2,2022-09-13,2022-10-05,S,2022-09-10
55646,31276,2,2021-12-20,2021-12-28,S,2021-12-10
57344,31276,2,2022-02-20,2022-03-08,S,2022-02-10
54084,31276,2,2021-10-20,2021-10-30,S,2021-10-10
73648,31276,2,2023-02-13,2023-03-02,S,2023-02-10
57148,31278,3,2022-02-04,,N,
55384,31278,9,2021-12-05,2022-02-04,S,2021-11-25
53430,31279,3,2021-09-20,,N,
52016,31279,9,2021-07-20,2021-09-20,S,2021-07-10
50701,31279,2,2021-05-20,2021-06-09,S,2021-05-10
82272,31280,2,2023-08-13,,N,2023-08-10
80879,31280,2,2023-07-13,2023-07-19,S,2023-07-10
77271,31283,2,2023-04-23,2023-04-26,S,2023-04-20
80157,31283,2,2023-06-23,2023-07-04,S,2023-06-20
75839,31283,2,2023-03-23,2023-03-28,S,2023-03-20
72812,31283,2,2023-01-23,2023-02-20,S,2023-01-20
54926,31285,9,2021-11-20,2022-01-20,S,2021-11-10
56583,31285,3,2022-01-20,2022-10-04,S,
49880,31285,2,2021-04-20,2021-04-23,S,2021-04-10
67298,31285,5,2022-10-04,,N,
78381,31287,2,2023-05-18,2023-06-06,S,2023-05-15
65777,31290,2,2022-08-28,2022-08-29,S,2022-08-25
60804,31291,2,2022-05-13,2022-05-31,S,2022-05-10
82273,31291,2,2023-08-13,,N,2023-08-10
79574,31291,2,2023-06-13,2023-07-04,S,2023-06-10
77944,31291,2,2023-05-13,2023-05-17,S,2023-05-10
76480,31291,2,2023-04-13,2023-04-17,S,2023-04-10
65778,31294,2,2022-08-28,2022-09-12,S,2022-08-25
64384,31294,2,2022-07-28,2022-08-04,S,2022-07-25
77709,31294,3,2023-04-28,,N,
74469,31294,2,2023-02-28,2023-04-28,S,2023-02-25
73161,31294,2,2023-01-28,2023-02-04,S,2023-01-25
61394,31303,3,2022-05-23,2022-07-06,S,
58568,31303,9,2022-03-30,2022-05-23,S,2022-03-20
63163,31303,5,2022-07-06,,N,
58249,31307,2,2022-03-20,2022-04-10,S,2022-03-10
63595,31307,9,2022-07-13,2022-09-13,S,2022-07-10
60805,31307,2,2022-05-13,2022-05-14,S,2022-05-10
66440,31307,3,2022-09-13,2023-02-10,S,
73447,31307,5,2023-02-10,,N,
62016,31307,2,2022-06-13,2022-06-18,S,2022-06-10
67914,31311,3,2022-10-13,,N,
64589,31311,9,2022-08-13,2022-10-13,S,2022-08-10
53685,31312,3,2021-09-30,,N,
52241,31312,9,2021-07-30,2021-09-30,S,2021-07-20
60381,31313,24,2022-05-04,2022-05-11,S,
71275,31313,3,2022-12-18,,N,
63797,31313,2,2022-07-18,2022-09-15,S,2022-07-15
66450,31313,2,2022-07-18,2022-09-15,S,2022-07-15
68138,31313,2,2022-10-18,2022-12-18,S,2022-10-15
55827,31317,3,2021-12-20,,N,
54085,31317,9,2021-10-20,2021-12-20,S,2021-10-10
53808,31322,9,2021-10-05,2021-12-05,S,2021-09-25
55464,31322,3,2021-12-05,2022-12-06,S,
70348,31322,5,2022-12-06,,N,
80534,31323,3,2023-06-28,,N,
77459,31323,2,2023-04-28,2023-06-28,S,2023-04-25
71583,31323,2,2022-12-28,2023-01-23,S,2022-12-25
62875,31323,2,2022-06-28,2022-07-24,S,2022-06-25
55647,31328,2,2021-12-20,2022-01-13,S,2021-12-10
53245,31328,2,2021-09-20,2021-10-02,S,2021-09-10
60806,31328,2,2022-05-13,2022-05-19,S,2022-05-10
52017,31328,2,2021-07-20,2021-08-03,S,2021-07-10
70900,31328,3,2022-12-13,,N,
67788,31328,2,2022-10-13,2022-12-13,S,2022-10-10
62017,31328,2,2022-06-13,2022-06-18,S,2022-06-10
58036,31335,2,2022-03-15,2022-03-26,S,2022-03-05
60476,31335,2,2022-05-08,2022-05-16,S,2022-05-05
70408,31335,2,2022-12-08,2023-01-09,S,2022-12-05
73427,31335,2,2023-02-08,2023-02-24,S,2023-02-05
64523,31335,2,2022-08-08,2022-09-17,S,2022-08-05
63205,31335,2,2022-07-08,2022-07-15,S,2022-07-05
67384,31335,2,2022-10-08,2022-10-29,S,2022-10-05
50130,31336,9,2021-04-25,2021-06-25,S,2021-04-15
51587,31336,3,2021-06-25,,N,
54158,31340,3,2021-10-20,2022-09-24,S,
52622,31340,9,2021-08-20,2021-10-20,S,2021-08-10
66928,31340,5,2022-09-24,,N,
58060,31345,5,2022-03-18,,N,
53858,31345,3,2021-10-05,2022-03-18,S,
52381,31345,9,2021-08-04,2021-10-05,S,2021-07-25
50282,31345,2,2021-05-05,2021-05-12,S,2021-04-25
72061,31346,2,2023-01-13,2023-01-19,S,2023-01-10
57000,31347,9,2022-02-04,2022-04-04,S,2022-01-25
58832,31347,3,2022-04-04,,N,
52056,31348,3,2021-07-20,,N,
50702,31348,9,2021-05-20,2021-07-20,S,2021-05-10
50131,31353,2,2021-04-25,2021-05-07,S,2021-04-15
51534,31353,2,2021-06-25,2021-07-07,S,2021-06-15
77178,31353,3,2023-04-18,,N,
71051,31353,2,2022-12-18,2022-12-26,S,2022-12-15
74175,31353,2,2023-02-18,2023-04-18,S,2023-02-15
72605,31353,2,2023-01-18,2023-01-24,S,2023-01-15
66513,31353,2,2022-09-18,2022-09-27,S,2022-09-15
65240,31353,2,2022-08-18,2022-08-19,S,2022-08-15
68139,31353,2,2022-10-18,2022-11-25,S,2022-10-15
69168,31357,2,2022-11-13,2022-11-16,S,2022-11-10
67789,31357,2,2022-10-13,2022-10-19,S,2022-10-10
61303,31362,2,2022-05-23,2022-05-31,S,2022-05-20
59813,31362,2,2022-04-23,2022-04-27,S,2022-04-20
78778,31362,2,2023-05-23,2023-05-27,S,2023-05-20
77272,31362,2,2023-04-23,2023-04-25,S,2023-04-20
81385,31362,2,2023-07-23,,N,2023-07-20
80158,31362,2,2023-06-23,2023-06-24,S,2023-06-20
75840,31362,2,2023-03-23,2023-03-27,S,2023-03-20
66857,31362,2,2022-09-23,2022-10-14,S,2022-09-20
57001,31363,2,2022-02-04,2022-03-03,S,2022-01-25
61478,31363,2,2022-05-28,2022-06-02,S,2022-05-25
55385,31363,2,2021-12-05,2021-12-17,S,2021-11-25
63596,31367,2,2022-07-13,2022-08-11,S,2022-07-10
50218,31368,9,2021-04-30,2021-06-30,S,2021-04-20
51676,31368,3,2021-06-30,,N,
62641,31372,2,2022-06-23,2022-06-28,S,2022-06-20
59814,31372,2,2022-04-23,2022-04-27,S,2022-04-20
77273,31372,2,2023-04-23,2023-06-23,S,2023-04-20
80213,31372,3,2023-06-23,,N,
74264,31372,2,2023-02-23,2023-03-14,S,2023-02-20
68270,31372,2,2022-10-23,2022-10-28,S,2022-10-20
71352,31372,2,2022-12-23,2023-02-04,S,2022-12-20
64010,31372,2,2022-07-23,2022-07-26,S,2022-07-20
65439,31372,2,2022-08-23,2022-10-04,S,2022-08-20
63597,31374,2,2022-07-13,2022-07-14,S,2022-07-10
77978,31374,2,2023-05-13,2023-07-13,S,2023-05-10
81065,31374,3,2023-07-13,,N,
73649,31374,2,2023-02-13,2023-04-05,S,2023-02-10
70567,31374,2,2022-12-13,2023-01-05,S,2022-12-10
64590,31374,2,2022-08-13,2022-08-15,S,2022-08-10
63598,31379,2,2022-07-13,2022-08-08,S,2022-07-10
55648,31379,2,2021-12-20,2022-01-18,S,2021-12-10
82274,31379,2,2023-08-13,,N,2023-08-10
77979,31379,2,2023-05-13,2023-06-12,S,2023-05-10
73650,31379,2,2023-02-13,2023-03-10,S,2023-02-10
70568,31379,2,2022-12-13,2022-12-14,S,2022-12-10
75313,31380,2,2023-03-13,2023-03-14,S,2023-03-10
70569,31380,2,2022-12-13,2022-12-14,S,2022-12-10
67790,31380,2,2022-10-13,2022-10-14,S,2022-10-10
62018,31380,2,2022-06-13,2022-06-16,S,2022-06-10
54687,31383,2,2021-11-20,2022-01-06,S,2021-11-10
60807,31383,2,2022-05-13,2022-06-04,S,2022-05-10
57345,31383,2,2022-02-20,2022-04-07,S,2022-02-10
54093,31383,2,2021-10-20,2021-10-21,S,2021-10-10
52018,31383,2,2021-07-20,2021-08-31,S,2021-07-10
50703,31383,2,2021-05-20,2021-06-07,S,2021-05-10
77980,31383,2,2023-05-13,2023-06-14,S,2023-05-10
80880,31383,2,2023-07-13,2023-07-28,S,2023-07-10
73651,31383,2,2023-02-13,2023-04-07,S,2023-02-10
64591,31383,2,2022-08-13,2022-09-20,S,2022-08-10
53676,31385,9,2021-09-30,2021-11-30,S,2021-09-20
52965,31385,2,2021-08-30,2021-08-31,S,2021-08-20
55249,31385,3,2021-11-30,2022-10-05,S,
67334,31385,5,2022-10-05,,N,
58985,31388,2,2022-04-13,2022-04-14,S,2022-04-10
53246,31391,2,2021-09-20,2021-10-05,S,2021-09-10
79575,31391,2,2023-06-13,2023-08-02,S,2023-06-10
62019,31391,2,2022-06-13,2022-07-08,S,2022-06-10
81386,31392,2,2023-07-23,2023-08-04,S,2023-07-20
71353,31392,2,2022-12-23,2022-12-26,S,2022-12-20
53137,31407,3,2021-09-04,,N,
50283,31407,2,2021-05-05,2021-05-19,S,2021-04-25
51758,31407,9,2021-07-05,2021-09-04,S,2021-06-25
53881,31409,2,2021-10-11,2021-10-19,S,2021-10-01
57199,31409,3,2022-02-11,,N,
55492,31409,9,2021-12-11,2022-02-11,S,2021-12-01
62767,31412,3,2022-06-23,,N,
59815,31412,9,2022-04-23,2022-06-23,S,2022-04-20
53809,31413,9,2021-10-05,2021-12-05,S,2021-09-25
56922,31413,5,2022-02-04,,N,
55466,31413,3,2021-12-05,2022-02-04,S,
63142,31420,2,2022-07-04,2022-07-06,S,2022-07-01
57185,31420,2,2022-02-11,2022-02-25,S,2022-02-01
55493,31420,2,2021-12-11,2021-12-28,S,2021-12-01
81864,31420,2,2023-08-04,,N,2023-08-01
77764,31420,2,2023-05-04,2023-05-31,S,2023-05-01
68271,31422,2,2022-10-23,2022-11-02,S,2022-10-20
69858,31422,2,2022-11-23,2022-12-13,S,2022-11-20
61242,31425,5,2022-05-23,,N,
55649,31425,2,2021-12-20,2021-12-24,S,2021-12-10
59981,31425,3,2022-04-27,2022-05-23,S,
57346,31425,9,2022-02-20,2022-04-27,S,2022-02-10
50864,31428,9,2021-05-25,2021-07-25,S,2021-05-15
52211,31428,3,2021-07-25,,N,
51084,31429,2,2021-06-04,2021-06-09,S,2021-05-25
79576,31429,2,2023-06-13,2023-06-24,S,2023-06-10
77981,31429,2,2023-05-13,2023-05-20,S,2023-05-10
70570,31429,2,2022-12-13,2022-12-21,S,2022-12-10
69169,31429,2,2022-11-13,2022-11-17,S,2022-11-10
61479,31431,2,2022-05-28,2022-05-29,S,2022-05-25
79057,31431,2,2023-05-28,2023-06-13,S,2023-05-25
77460,31431,2,2023-04-28,2023-05-08,S,2023-04-25
76153,31431,2,2023-03-28,2023-04-03,S,2023-03-25
81530,31431,2,2023-07-28,,N,2023-07-25
74470,31431,2,2023-02-28,2023-03-02,S,2023-02-25
73162,31431,2,2023-01-28,2023-02-02,S,2023-01-25
69918,31431,2,2022-11-28,2022-11-29,S,2022-11-25
68713,31431,2,2022-10-28,2022-11-04,S,2022-10-25
75314,31432,2,2023-03-13,2023-05-06,S,2023-03-10
73652,31432,2,2023-02-13,2023-02-17,S,2023-02-10
77461,31433,2,2023-04-28,2023-04-29,S,2023-04-25
58250,31435,2,2022-03-20,2022-03-26,S,2022-03-10
54094,31435,2,2021-10-20,2021-11-07,S,2021-10-10
67915,31435,3,2022-10-13,,N,
64592,31435,9,2022-08-13,2022-10-13,S,2022-08-10
62020,31435,2,2022-06-13,2022-07-06,S,2022-06-10
78806,31436,3,2023-05-23,,N,
75841,31436,2,2023-03-23,2023-05-23,S,2023-03-20
66858,31436,2,2022-09-23,2022-09-24,S,2022-09-20
68272,31436,2,2022-10-23,2022-12-01,S,2022-10-20
71354,31436,2,2022-12-23,2022-12-26,S,2022-12-20
55650,31437,2,2021-12-20,2021-12-21,S,2021-12-10
79577,31437,2,2023-06-13,2023-07-04,S,2023-06-10
75315,31437,2,2023-03-13,2023-03-20,S,2023-03-10
77982,31437,2,2023-05-13,2023-05-15,S,2023-05-10
73653,31437,2,2023-02-13,2023-02-14,S,2023-02-10
76481,31437,2,2023-04-13,2023-04-20,S,2023-04-10
69170,31437,2,2022-11-13,2022-12-04,S,2022-11-10
66233,31437,2,2022-09-13,2022-09-21,S,2022-09-10
67791,31437,2,2022-10-13,2022-10-18,S,2022-10-10
52991,31445,3,2021-08-30,,N,
51663,31445,9,2021-06-30,2021-08-30,S,2021-06-20
50988,31445,2,2021-05-30,2021-06-03,S,2021-05-20
58340,31450,3,2022-03-20,2023-01-19,S,
55651,31450,9,2021-12-20,2022-03-20,S,2021-12-10
54095,31450,2,2021-10-20,2021-10-29,S,2021-10-10
72761,31450,5,2023-01-19,,N,
62784,31451,5,2022-06-24,,N,
50292,31451,9,2021-05-05,2021-07-05,S,2021-04-25
51829,31451,3,2021-07-05,2022-06-24,S,
77274,31455,2,2023-04-23,2023-04-24,S,2023-04-20
81387,31455,2,2023-07-23,2023-07-29,S,2023-07-20
74265,31455,2,2023-02-23,2023-02-25,S,2023-02-20
58986,31460,2,2022-04-13,2022-05-07,S,2022-04-10
54688,31460,2,2021-11-20,2021-12-16,S,2021-11-10
70901,31460,3,2022-12-13,2023-03-04,S,
74756,31460,5,2023-03-04,,N,
67792,31460,2,2022-10-13,2022-12-13,S,2022-10-10
62021,31460,2,2022-06-13,2022-06-29,S,2022-06-10
78604,31461,3,2023-05-18,,N,
75537,31461,2,2023-03-18,2023-05-18,S,2023-03-15
68140,31461,2,2022-10-18,2022-10-24,S,2022-10-15
50989,31462,9,2021-05-30,2021-07-30,S,2021-05-20
52292,31462,3,2021-07-30,,N,
70585,31468,2,2022-12-13,2022-12-18,S,2022-12-10
69171,31468,2,2022-11-13,2022-11-14,S,2022-11-10
82448,31471,2,2023-08-18,,N,2023-08-15
79799,31471,2,2023-06-18,2023-06-22,S,2023-06-15
75687,31471,2,2023-03-18,2023-03-24,S,2023-03-15
77126,31471,2,2023-04-18,2023-05-09,S,2023-04-15
81114,31471,2,2023-07-18,2023-07-20,S,2023-07-15
75538,31471,2,2023-03-18,2023-03-22,S,2023-03-15
66514,31471,2,2022-09-18,2022-09-27,S,2022-09-15
68141,31471,2,2022-10-18,2022-10-27,S,2022-10-15
69400,31472,2,2022-11-18,2022-11-19,S,2022-11-15
60808,31473,9,2022-05-13,2022-07-13,S,2022-05-10
63671,31473,3,2022-07-13,,N,
66243,31474,2,2022-09-13,2022-09-15,S,2022-09-10
58987,31480,2,2022-04-13,2022-04-22,S,2022-04-10
54689,31480,2,2021-11-20,2021-12-16,S,2021-11-10
56489,31480,2,2022-01-20,2022-02-14,S,2022-01-10
60809,31480,9,2022-05-13,2022-07-13,S,2022-05-10
70287,31480,5,2022-11-30,,N,
63673,31480,3,2022-07-13,2022-11-30,S,
58988,31484,2,2022-04-13,2022-04-21,S,2022-04-10
64593,31484,2,2022-08-13,2022-10-06,S,2022-08-10
62022,31484,2,2022-06-13,2022-07-11,S,2022-06-10
65779,31486,9,2022-08-28,2022-10-28,S,2022-08-25
74425,31486,5,2023-02-27,,N,
68752,31486,3,2022-10-28,2023-02-27,S,
53929,31489,3,2021-10-15,,N,
52508,31489,9,2021-08-15,2021-10-15,S,2021-08-05
51206,31489,2,2021-06-15,2021-06-26,S,2021-06-05
55832,31493,3,2021-12-20,,N,
54096,31493,9,2021-10-20,2021-12-20,S,2021-10-10
52019,31493,2,2021-07-20,2021-08-04,S,2021-07-10
60327,31494,3,2022-04-28,2022-06-22,S,
57877,31494,9,2022-03-07,2022-04-28,S,2022-02-25
62602,31494,5,2022-06-22,,N,
78785,31497,2,2023-05-23,2023-05-31,S,2023-05-20
80159,31497,2,2023-06-23,,N,2023-06-20
75842,31497,2,2023-03-23,2023-03-24,S,2023-03-20
52022,31500,2,2021-07-20,2021-07-29,S,2021-07-10
51307,31500,2,2021-06-20,2021-06-24,S,2021-06-10
71947,31502,24,2023-01-12,,N,
65906,31502,2,2022-09-08,2022-09-17,S,2022-09-05
63206,31502,2,2022-07-08,2022-08-06,S,2022-07-05
67385,31502,2,2022-10-08,2022-11-12,S,2022-10-05
58341,31504,3,2022-03-20,2022-09-28,S,
55652,31504,9,2021-12-20,2022-03-20,S,2021-12-10
54690,31504,2,2021-11-20,2021-11-23,S,2021-11-10
66936,31504,5,2022-09-28,,N,
58257,31507,2,2022-03-20,2022-04-05,S,2022-03-10
56504,31507,2,2022-01-20,2022-02-04,S,2022-01-10
52623,31507,2,2021-08-20,2021-09-08,S,2021-08-10
51308,31507,2,2021-06-20,2021-07-20,S,2021-06-10
79578,31507,2,2023-06-13,2023-07-05,S,2023-06-10
81964,31507,2,2023-08-13,,N,2023-08-10
72062,31507,2,2023-01-13,2023-03-03,S,2023-01-10
67793,31507,2,2022-10-13,2022-11-04,S,2022-10-10
64594,31507,2,2022-08-13,2022-09-10,S,2022-08-10
62023,31507,2,2022-06-13,2022-07-05,S,2022-06-10
57223,31512,9,2022-02-15,2022-04-08,S,2022-02-05
60413,31512,5,2022-05-05,2022-05-10,S,
58940,31512,3,2022-04-08,2022-05-05,S,
61817,31512,2,2022-06-08,2022-06-09,S,2022-06-05
53908,31512,2,2021-10-15,2021-11-12,S,2021-10-05
51207,31512,2,2021-06-15,2021-06-18,S,2021-06-05
79215,31512,2,2023-06-08,2023-06-09,S,2023-06-05
71882,31512,2,2023-01-08,2023-01-17,S,2023-01-05
73428,31512,2,2023-02-08,2023-03-10,S,2023-02-05
77811,31512,2,2023-05-08,2023-05-17,S,2023-05-05
65907,31512,2,2022-09-08,2022-09-09,S,2022-09-05
67386,31512,2,2022-10-08,2022-10-10,S,2022-10-05
58258,31513,2,2022-03-20,2022-03-25,S,2022-03-10
